image,conf,x1,y1,x2,y2
image_0898.jpg,0.901,258,376,302,416
image_0898.jpg,0.896,371,277,444,344
image_0898.jpg,0.877,456,234,511,276
image_0898.jpg,0.867,44,394,92,413
image_0898.jpg,0.842,433,296,479,324
image_0908.jpg,0.94,206,142,236,173
image_0908.jpg,0.94,186,269,241,315
image_0908.jpg,0.935,484,279,544,336
image_0908.jpg,0.925,41,236,133,323
image_0908.jpg,0.857,347,258,415,298
image_0909.jpg,0.96,122,297,208,381
image_0909.jpg,0.935,167,176,196,218
image_0909.jpg,0.934,546,151,601,209
image_0909.jpg,0.926,17,163,107,250
image_0909.jpg,0.924,94,79,126,133
image_0909.jpg,0.918,192,359,226,403
image_0909.jpg,0.915,499,321,535,364
image_0909.jpg,0.892,519,354,565,402
image_0909.jpg,0.873,407,411,471,443
image_0909.jpg,0.859,361,205,416,241
image_0909.jpg,0.669,194,409,233,430
image_0913.jpg,0.948,247,175,340,262
image_0913.jpg,0.943,346,34,437,121
image_0913.jpg,0.919,454,125,508,182
image_0913.jpg,0.918,60,308,119,365
image_0913.jpg,0.917,357,349,408,389
image_0913.jpg,0.901,231,286,329,333
image_0913.jpg,0.898,82,187,129,229
image_0913.jpg,0.897,248,345,298,378
image_0913.jpg,0.896,557,377,617,419
image_0913.jpg,0.875,143,307,216,350
image_0913.jpg,0.873,319,162,370,210
image_0913.jpg,0.849,348,143,426,202
image_0915.jpg,0.935,516,120,606,206
image_0915.jpg,0.931,362,142,428,210
image_0915.jpg,0.924,180,379,236,438
image_0915.jpg,0.917,581,159,620,219
image_0915.jpg,0.906,211,182,258,225
image_0915.jpg,0.879,552,378,623,417
image_0915.jpg,0.839,496,380,536,400
image_0915.jpg,0.577,543,146,609,217
image_0916.jpg,0.926,266,285,323,312
image_0916.jpg,0.915,102,218,146,259
image_0916.jpg,0.906,437,303,492,355
image_0916.jpg,0.884,209,133,248,163
image_0916.jpg,0.867,293,191,365,215
image_0916.jpg,0.848,156,60,211,95
image_0916.jpg,0.847,163,401,224,419
image_0922.jpg,0.946,341,412,390,467
image_0922.jpg,0.934,360,66,413,122
image_0922.jpg,0.934,59,242,154,335
image_0922.jpg,0.931,216,194,272,229
image_0922.jpg,0.929,99,152,137,191
image_0922.jpg,0.929,126,71,180,98
image_0922.jpg,0.926,580,120,615,157
image_0922.jpg,0.914,61,33,122,93
image_0922.jpg,0.911,543,311,627,364
image_0922.jpg,0.904,188,351,265,372
image_0922.jpg,0.897,521,31,566,75
image_0922.jpg,0.896,539,68,590,123
image_0922.jpg,0.793,442,210,527,256
image_0922.jpg,0.774,488,198,532,239
image_0922.jpg,0.77,529,70,565,95
image_0923.jpg,0.928,398,281,491,366
image_0923.jpg,0.911,127,51,174,95
image_0923.jpg,0.892,434,251,499,313
image_0923.jpg,0.887,157,342,202,377
image_0929.jpg,0.945,299,159,366,227
image_0929.jpg,0.935,292,308,345,358
image_0929.jpg,0.904,441,258,485,291
image_0929.jpg,0.9,326,334,361,374
image_0929.jpg,0.895,121,108,193,159
image_0929.jpg,0.881,554,253,619,280
image_0929.jpg,0.834,469,311,541,358
image_0930.jpg,0.948,305,190,348,247
image_0930.jpg,0.948,296,367,387,454
image_0930.jpg,0.946,54,299,115,361
image_0930.jpg,0.944,220,371,282,433
image_0930.jpg,0.939,283,86,370,169
image_0930.jpg,0.936,139,326,201,387
image_0930.jpg,0.935,417,42,516,135
image_0930.jpg,0.933,421,317,495,389
image_0930.jpg,0.931,568,391,621,444
image_0930.jpg,0.919,65,204,121,238
image_0930.jpg,0.908,78,395,108,450
image_0930.jpg,0.905,418,410,461,450
image_0932.jpg,0.938,41,37,109,108
image_0932.jpg,0.914,447,129,486,162
image_0932.jpg,0.911,222,117,258,175
image_0932.jpg,0.893,421,180,461,214
image_0932.jpg,0.893,257,415,327,436
image_0932.jpg,0.88,326,63,389,111
image_0932.jpg,0.869,312,361,362,399
image_0932.jpg,0.855,248,57,310,92
image_0934.jpg,0.951,450,198,519,271
image_0934.jpg,0.939,282,236,339,295
image_0934.jpg,0.92,64,238,121,289
image_0934.jpg,0.917,89,176,135,218
image_0934.jpg,0.916,167,354,209,405
image_0934.jpg,0.906,291,73,330,110
image_0934.jpg,0.903,540,426,580,478
image_0934.jpg,0.896,345,88,387,121
image_0934.jpg,0.885,175,381,223,433
image_0934.jpg,0.879,462,39,540,80
image_0934.jpg,0.875,508,213,589,235
image_0934.jpg,0.872,117,40,158,59
image_0934.jpg,0.834,145,318,245,350
image_0935.jpg,0.96,184,292,256,369
image_0935.jpg,0.952,505,320,574,393
image_0935.jpg,0.923,52,246,142,330
image_0935.jpg,0.907,535,282,580,324
image_0935.jpg,0.899,340,205,386,234
image_0935.jpg,0.878,438,216,488,264
image_0935.jpg,0.863,173,129,268,150
image_0938.jpg,0.942,296,18,361,83
image_0938.jpg,0.941,76,376,174,471
image_0938.jpg,0.933,228,18,296,89
image_0938.jpg,0.918,504,341,556,385
image_0938.jpg,0.888,69,307,132,351
image_0938.jpg,0.886,329,130,422,203
image_0938.jpg,0.876,473,192,527,248
image_0938.jpg,0.874,489,301,548,360
image_0938.jpg,0.842,389,145,445,191
image_0938.jpg,0.67,375,183,409,207
image_0942.jpg,0.928,384,254,474,343
image_0942.jpg,0.92,466,338,499,393
image_0942.jpg,0.915,411,240,448,285
image_0942.jpg,0.886,353,26,428,75
image_0943.jpg,0.935,379,286,465,370
image_0943.jpg,0.931,138,329,231,416
image_0943.jpg,0.925,46,103,100,154
image_0943.jpg,0.924,70,374,125,404
image_0943.jpg,0.911,243,41,304,99
image_0943.jpg,0.894,252,186,306,245
image_0943.jpg,0.89,200,196,242,239
image_0943.jpg,0.887,209,217,297,278
image_0943.jpg,0.886,493,106,528,134
image_0943.jpg,0.851,480,280,555,345
image_0951.jpg,0.936,490,180,545,213
image_0951.jpg,0.93,407,74,503,165
image_0951.jpg,0.925,487,224,524,259
image_0951.jpg,0.923,282,375,356,452
image_0951.jpg,0.901,168,394,233,450
image_0951.jpg,0.898,482,353,559,412
image_0951.jpg,0.886,95,305,166,343
image_0951.jpg,0.84,399,399,458,440
image_0951.jpg,0.722,204,242,271,296
image_0957.jpg,0.945,413,246,463,276
image_0957.jpg,0.945,227,250,325,342
image_0957.jpg,0.933,540,319,624,397
image_0957.jpg,0.912,160,278,196,315
image_0957.jpg,0.909,148,88,186,125
image_0957.jpg,0.9,93,130,155,188
image_0957.jpg,0.887,144,49,213,85
image_0957.jpg,0.88,505,304,566,340
image_0957.jpg,0.879,337,264,401,322
image_0957.jpg,0.878,285,82,361,117
image_0957.jpg,0.877,327,110,397,137
image_0957.jpg,0.782,333,293,369,327
image_0962.jpg,0.965,573,112,624,168
image_0962.jpg,0.941,331,332,361,364
image_0962.jpg,0.939,249,81,280,120
image_0962.jpg,0.93,349,390,418,461
image_0962.jpg,0.928,162,101,252,186
image_0962.jpg,0.927,55,217,94,261
image_0962.jpg,0.909,482,54,557,79
image_0962.jpg,0.899,313,263,348,304
image_0962.jpg,0.871,340,246,395,287
image_0962.jpg,0.868,333,326,433,351
image_0962.jpg,0.854,480,152,538,180
image_0962.jpg,0.795,102,124,162,177
image_0962.jpg,0.765,103,111,153,158
image_0966.jpg,0.943,455,209,509,265
image_0966.jpg,0.932,423,413,458,460
image_0966.jpg,0.932,20,199,81,260
image_0966.jpg,0.927,162,134,260,229
image_0966.jpg,0.918,189,310,222,366
image_0966.jpg,0.915,382,318,422,354
image_0966.jpg,0.913,91,259,131,294
image_0966.jpg,0.906,256,205,301,260
image_0966.jpg,0.905,307,142,337,195
image_0966.jpg,0.904,539,274,584,317
image_0966.jpg,0.885,173,54,265,145
image_0966.jpg,0.874,305,326,364,376
image_0966.jpg,0.824,381,48,448,93
image_0966.jpg,0.779,227,90,287,133
image_0966.jpg,0.699,220,135,281,173
image_0968.jpg,0.942,21,40,109,124
image_0968.jpg,0.929,519,123,569,170
image_0968.jpg,0.929,267,322,321,360
image_0968.jpg,0.928,224,78,265,121
image_0968.jpg,0.924,171,396,246,459
image_0968.jpg,0.779,515,361,571,408
image_0969.jpg,0.942,78,292,175,389
image_0969.jpg,0.941,553,393,587,427
image_0969.jpg,0.936,23,219,87,284
image_0969.jpg,0.932,296,127,350,177
image_0969.jpg,0.928,427,260,502,339
image_0969.jpg,0.918,293,250,346,306
image_0969.jpg,0.903,34,34,74,74
image_0969.jpg,0.887,519,328,589,377
image_0978.jpg,0.932,513,82,579,146
image_0978.jpg,0.931,505,25,573,85
image_0978.jpg,0.919,230,231,274,268
image_0978.jpg,0.906,458,67,503,108
image_0979.jpg,0.953,298,30,354,90
image_0979.jpg,0.94,140,109,239,200
image_0979.jpg,0.929,367,314,455,398
image_0979.jpg,0.917,317,366,374,420
image_0979.jpg,0.912,442,27,517,102
image_0979.jpg,0.905,130,40,172,79
image_0979.jpg,0.895,394,70,464,99
image_0979.jpg,0.895,584,428,637,465
image_0979.jpg,0.887,417,367,509,442
image_0979.jpg,0.884,343,134,416,173
image_0979.jpg,0.873,368,267,416,312
image_0979.jpg,0.872,21,198,88,250
image_0979.jpg,0.854,77,100,144,149
image_0979.jpg,0.851,531,317,581,359
image_0979.jpg,0.775,365,282,437,343
image_0986.jpg,0.949,288,264,342,293
image_0986.jpg,0.94,249,312,319,386
image_0986.jpg,0.927,321,85,350,127
image_0986.jpg,0.925,433,111,474,153
image_0986.jpg,0.816,63,225,138,267
image_0988.jpg,0.941,199,142,243,196
image_0988.jpg,0.929,85,179,135,226
image_0988.jpg,0.915,254,213,306,250
image_0988.jpg,0.908,97,364,143,406
image_0988.jpg,0.905,523,237,561,275
image_0988.jpg,0.9,419,389,473,421
image_0988.jpg,0.887,268,269,323,327
image_0988.jpg,0.869,255,159,349,189
image_0988.jpg,0.838,405,378,443,408
image_0989.jpg,0.957,491,60,546,116
image_0989.jpg,0.927,291,392,341,438
image_0989.jpg,0.925,227,413,279,445
image_0989.jpg,0.924,278,59,333,110
image_0989.jpg,0.909,279,249,317,286
image_0989.jpg,0.906,85,305,128,343
image_0989.jpg,0.903,332,153,377,195
image_0989.jpg,0.881,219,113,260,160
image_0989.jpg,0.876,431,186,495,242
image_0989.jpg,0.867,374,156,468,223
image_0989.jpg,0.86,119,319,190,346
image_0989.jpg,0.819,317,110,364,129
image_0989.jpg,0.805,219,137,268,183
image_0992.jpg,0.939,292,299,326,335
image_0992.jpg,0.933,483,85,546,148
image_0992.jpg,0.928,383,184,440,244
image_0992.jpg,0.923,537,80,586,118
image_0992.jpg,0.902,365,101,419,140
image_0992.jpg,0.887,406,142,477,168
image_0992.jpg,0.876,149,82,230,139
image_0992.jpg,0.857,112,204,179,230
image_0992.jpg,0.855,257,314,311,353
image_0995.jpg,0.956,315,52,371,82
image_0995.jpg,0.934,301,100,348,146
image_0995.jpg,0.932,257,389,338,466
image_0995.jpg,0.929,35,115,115,189
image_0995.jpg,0.908,101,46,175,107
image_0995.jpg,0.894,115,237,158,272
image_0995.jpg,0.888,52,156,109,207
